set	chromosome	valid	linkage.map.length	linkage.map.length.correctedCh	linkage.map.length.correctedHW	phys.map.length	nb.markers	density.markers.cM	density.markers.bp	marker.interval.cM	largest.gap.cM	marker.interval.bp	chrwide.rate	map.coverage	rejected.rate	mean.recrate	median.recrate	sd.recrate	max	cv.recrate	gini	span	species	centromeric_index	peripherybias_ratio	peripherybias_mode	brokenstick_pvariance	genecount	centromere_position_estimated	centromeric_index_position_oriented
Solanum_tuberosum_Endelman2016	7	TRUE	64.6	65.1360995850622	65.1360995850622	56628128	242	3.74613003095975	4.27349461384279e-06	0.26804979253112	4.2	232631.506224066	1.15024285431195	0.999442618181536	0.00819672131147541	1.20430490113978	0.753887871574296	1.3453181055983	4.65834815413423	1.11709094958018	0.596564909706686	0.2	Solanum tuberosum	0.31	2.68421640297044	2	0.0254756132487961	2711	18.590042020202	17.55471968
Solanum_tuberosum_Endelman2016	8	TRUE	68.9	69.7011627906977	69.7011627906977	56789291	173	2.51088534107402	3.04634900266672e-06	0.400581395348837	8.2	329345.587209302	1.22736455348065	0.993407157460697	0	1.22924148322708	0.703860815713804	1.29142243520557	4.04282074147195	1.05058481415323	0.57451713414423	0.2	Solanum tuberosum	0.34	1.65282901799037	1	0.0253603041546259	2698	16.922061459596	19.30835894
Solanum_tuberosum_Endelman2016	9	TRUE	79.6	80.5045454545455	80.5045454545455	61466245	177	2.22361809045226	2.8796292989754e-06	0.452272727272727	4.1	349127.698863636	1.30973586322941	0.988289110937571	0.0220994475138122	1.30254307259679	0.541542418784244	1.54480534628406	6.00031033456516	1.18599175626821	0.623063145758948	0.2	Solanum tuberosum	0.41	4.88715843618975	1	0.0218337881374196	3012	16.4530857828283	25.20116045
Solanum_tuberosum_Endelman2016	10	TRUE	60.3	61.2	61.2	59608971	135	2.23880597014925	2.26475977919498e-06	0.45	6.7	442312.753731343	1.02669109990172	0.988639489636098	0	1.07365617344039	0.31572854248324	1.3462580097586	4.7411708402507	1.25390049725574	0.646030637219454	0.2	Solanum tuberosum	0.36	2.8500385060498	3	0.0352077208003473	2847	34.6213720454545	38.14974144
Solanum_tuberosum_Endelman2016	11	TRUE	62.9	63.6188571428571	63.6188571428571	45208284	176	2.79809220985692	3.89309180591769e-06	0.359428571428571	5.2	255836.68	1.4072389286631	0.996287999835394	0	1.4080797685629	0.720954485966145	1.51779558639349	5.13679286046622	1.07791875167879	0.579602511347971	0.2	Solanum tuberosum	0.45	2.2069797032518	5	0.0292877691003677	2423	17.5809993333333	20.3437278
Solanum_tuberosum_Endelman2016	12	TRUE	66.1	67.6372093023256	67.6372093023256	61050602	87	1.31618759455371	1.42504737299724e-06	0.768604651162791	6.8	707063.593023256	1.10788767164533	0.928092534584336	0	1.13946866687792	0.608869782797844	1.32353079203765	5.56136048925142	1.16153329223527	0.610568348544888	0.3	Solanum tuberosum	0.47	2.2348848547089	4	0.0257014687073471	2906	39.1587194646465	32.35681906
Sorghum_bicolor_Zou2012	1	TRUE	224.08	224.974530938124	224.974530938124	73750000	502	2.24027133166726	6.80677966101695e-06	0.447265469061876	2.49000000000001	147105.788423154	3.05050211441524	0.988672735404657	0	3.0675819395546	2.93964682306098	1.54470637428615	6.47525870593609	0.503558309027741	0.286842537864402	0.2	Sorghum bicolor	0.37	1.23672001256743	11	0.00394403151795385	5730	36.875	46.4625
Sorghum_bicolor_Zou2012	2	TRUE	191.69	192.607177033493	192.607177033493	77850000	419	2.18582085659137	5.38214515093128e-06	0.458588516746411	3.25	186004.784688995	2.47408062984577	0.987369512100787	0	2.50383017390214	1.68858606885161	2.21405852727123	7.71623328217481	0.884268649826473	0.494049758279573	0.2	Sorghum bicolor	0.44	1.41867602754399	10	0.0142124800241716	4416	33.4204545454545	34.254
Sorghum_bicolor_Zou2012	3	TRUE	167.55	168.504700854701	168.504700854701	74350000	352	2.10086541330946	4.73436449226631e-06	0.477350427350427	3.08	211680.911680912	2.26637122871151	0.985030355474422	0	2.32636324903729	2.32130970461694	2.17391961643602	7.01849357278692	0.934471268550018	0.523144291256926	0.2	Sorghum bicolor	0.44	1.13910108799941	5	0.0190203110762779	4676	33.4199494949495	32.714
Sorghum_bicolor_Zou2012	4	TRUE	149.53	150.372422535211	150.372422535211	67900000	356	2.38079315187588	5.24300441826215e-06	0.421211267605634	2.4	191126.76056338	2.21461594308117	0.991447967489445	0	2.18791955848012	1.62157315676496	2.09962772073485	6.29753512638262	0.9596457569004	0.531330395137843	0.2	Sorghum bicolor	0.41	1.18779427678787	10	0.0212763434633073	3784	42.180303030303	40.061
Sorghum_bicolor_Zou2012	5	TRUE	146.4	147.353745928339	147.353745928339	62350000	308	2.10382513661202	4.93985565356856e-06	0.476872964169381	2.31999999999999	202931.596091205	2.36333193148899	0.985118705735581	0	2.36582617711772	2.01102149284121	2.18406298440226	7.11491103084832	0.923171366318681	0.517838584738087	0.2	Sorghum bicolor	0.45	1.59758886069068	4	0.0214984179084065	2436	29.2856060606061	28.0575
Sorghum_bicolor_Zou2012	6	TRUE	154.85	155.885785953177	155.885785953177	62100000	300	1.93735873425896	4.83091787439614e-06	0.517892976588629	3.84	207525.08361204	2.51023809908498	0.979239797544036	0	2.58087685865911	1.458526514486	2.73240878604031	9.99158167239844	1.0587133504153	0.575258856902266	0.2	Sorghum bicolor	0.47	5.75452948751036	1	0.0287009652280871	2953	14.7409090909091	29.187
Sorghum_bicolor_Zou2012	7	TRUE	136.43	137.459660377358	137.459660377358	64250000	266	1.94971780400205	4.14007782101167e-06	0.514830188679245	2.13000000000001	242264.150943396	2.13944996696278	0.979746660956875	0	2.13318547062904	0.428296195601908	2.59468110921177	8.47014146008542	1.21634107532461	0.631042160306492	0.2	Sorghum bicolor	0.45	2.68916952223464	4	0.0337269131839829	2373	43.1578282828283	35.3375
Sorghum_bicolor_Zou2012	8	TRUE	136.36	137.281351351351	137.281351351351	55450000	297	2.17805808154884	5.35617673579802e-06	0.460675675675676	2.05	187162.162162162	2.47576828406405	0.987171886676261	0	2.47395491919214	1.12096154466545	2.57359404394404	7.26091875560392	1.04027523863872	0.553102398209461	0.2	Sorghum bicolor	0.46	1.7960825802221	6	0.0209708545424765	2026	27.164898989899	25.507
Sorghum_bicolor_Zou2012	9	TRUE	128.98	129.975984555985	129.975984555985	59550000	260	2.01581640564429	4.36607892527288e-06	0.497992277992278	3.33	229729.72972973	2.18263618062107	0.982254668491998	0	2.20715849669703	0.948518965680207	2.49282717224835	8.72444785277395	1.12942825627558	0.605510252347585	0.2	Sorghum bicolor	0.44	1.96591161761904	6	0.0299516720899172	2687	20.1507575757576	26.202
Sorghum_bicolor_Zou2012	10	TRUE	155.49	156.361092436975	156.361092436975	60950000	358	2.30239886809441	5.87366694011485e-06	0.435546218487395	3.95000000000002	170588.235294118	2.56539938370754	0.989996274808327	0	2.54448534810825	1.86094973828243	2.18851083451566	7.77219119643938	0.860099601729975	0.480205894810325	0.2	Sorghum bicolor	0.45	1.56263785402297	6	0.0155334493973933	2946	30.475	33.5225
Theobroma_cacao_Royaert2016	1	TRUE	113.09	113.566168421053	113.566168421053	38903060	476	4.20903705013706	1.22355413687252e-05	0.238084210526316	2.925	81661.2842105263	2.91920914244413	0.999779160441619	0.00209643605870021	2.92819341337365	2.85867599087837	1.76717419906867	6.95495609999448	0.603503235475372	0.345976913358001	0.2	Theobroma cacao	0.45	2.2438031439567	1	0.00601498630133987	4093	21.8092912121212	21.396683
Theobroma_cacao_Royaert2016	2	TRUE	106.039	106.499039045553	106.499039045553	42376677	462	4.35688756023727	1.09022234093532e-05	0.230019522776573	2.474	91547.0780911063	2.51315220033777	0.999835693195794	0	2.52855094932627	1.61868906259174	2.3167798052408	8.52902919718903	0.91624802176049	0.493361854307508	0.2	Theobroma cacao	0.44	2.52378333614838	2	0.0120804709211878	3624	21.1883385	23.73093912
Theobroma_cacao_Royaert2016	3	TRUE	85.034	85.5090502793296	85.5090502793296	34249569	359	4.22184067549451	1.04818837282303e-05	0.237525139664804	1.776	95635.4301675978	2.49664602434354	0.999784743743955	0.00277777777777778	2.45457949901272	1.62033444492062	1.80563339012448	5.55357583562092	0.735618215197647	0.412994788412362	0.2	Theobroma cacao	0.47	1.12885306770401	9	0.00858856855932692	3181	9.85972440909091	16.09729743
Theobroma_cacao_Royaert2016	4	TRUE	80.103	80.4781896955503	80.242718969555	33417698	428	5.34312073205748	1.28075847713987e-05	0.187594847775176	1.889	78003.4332552693	2.40120426516378	0.999977142733081	0.00696055684454756	2.4130030189366	1.98234772485832	1.75472018485378	5.8552623354388	0.727193530668305	0.413900466370123	0.2	Theobroma cacao	0.46	3.29381897076296	1	0.0114246578855363	3128	8.27003637373737	15.37214108
Theobroma_cacao_Royaert2016	5	TRUE	104.457	104.994053984576	104.994053984576	40435641	390	3.73359372756254	9.64495653722912e-06	0.268526992287918	2.45800000000001	103468.110539846	2.59657201884288	0.999428466497914	0.00255754475703325	2.58015837055147	2.21030340536859	1.96709979934604	7.75643972429733	0.762394983888376	0.428673538079309	0.2	Theobroma cacao	0.46	1.53082712641815	1	0.00881371847029788	3280	14.4996490454545	18.60039486
Theobroma_cacao_Royaert2016	6	TRUE	73.699	74.2216879432624	74.2216879432624	27194960	283	3.83994355418662	1.04063399982938e-05	0.261343971631206	2.171	95351.9219858156	2.72924424022916	0.999537972945177	0	2.75123405396725	2.0345919478863	2.24798317903639	8.44067061484476	0.817081765833344	0.450296328568612	0.2	Theobroma cacao	0.45	1.78081960996353	1	0.00875564934804564	2355	15.2456593939394	14.957228
Theobroma_cacao_Royaert2016	7	TRUE	56.532	57.2614451612903	57.2614451612903	24032321	156	2.75949904478879	6.49125816853062e-06	0.364722580645161	2.651	154627.361290323	2.38268476695573	0.99599013654585	0	2.36837464819922	0.594087699754375	2.15782724212548	7.03653413566991	0.911100464517371	0.488591182813927	0.2	Theobroma cacao	0.43	1.34404600914863	2	0.00965342038934509	1872	11.7734097828283	10.33389803
Theobroma_cacao_Royaert2016	8	TRUE	58.782	59.2064187725632	59.2064187725632	21464500	278	4.72933891327277	1.29516177875096e-05	0.212209386281588	1.777	77197.0577617329	2.75834139032184	0.999921990334832	0	2.82817095942395	2.09464514954869	2.60745872426199	10.2154205939458	0.92195937292033	0.508223171623079	0.2	Theobroma cacao	0.45	2.25824543463133	1	0.0106185111807189	2030	13.3340075757576	11.805475
Theobroma_cacao_Royaert2016	9	TRUE	113.998	114.440710679612	114.440710679612	41986537	516	4.52639519991579	1.22896537049483e-05	0.221355339805825	2.23400000000001	81262.4466019417	2.72565252713296	0.999882936074413	0.00193423597678917	2.75154534295557	1.62988795006537	2.33164771332576	8.84029195907147	0.847395707759343	0.461144151158337	0.2	Theobroma cacao	0.46	2.31464547215558	1	0.0087460951480275	3571	16.3280977222222	19.31380702
Theobroma_cacao_Royaert2016	10	TRUE	61.05	61.79	61.79	25319909	166	2.71908271908272	6.55610571112242e-06	0.37	2.971	152778.066666667	2.44037211982081	0.995652548371884	0	2.37470831343728	1.74857218857988	1.98621071055768	9.07843997983002	0.836401969588733	0.432858775130683	0.2	Theobroma cacao	0.44	2.41714395867658	1	0.00557940339824674	1859	12.1484411868687	11.14075996
Triticum_aestivum_GutierrezGonzalez2019	1A	TRUE	126.1750695	126.28021539125	126.28021539125	592504054	2401	19.0291157319315	4.05229294853061e-06	0.052572945625	29.29093555	246399.421666667	0.213129706942478	1	0	0.212867921855171	0.0386018997940138	0.35723288407052	1.69536657317778	1.67819031142499	0.725210396410489	0.2	Triticum aestivum	0.34	2.71086231591638	3	0.0288097662822025	4344	110.720454535354	201.45137836
Triticum_aestivum_GutierrezGonzalez2019	2A	TRUE	106.1980224	106.327611200976	106.327611200976	780720153	1640	15.4428487738016	2.10062465237784e-06	0.0647944004881025	7.26862155	475563.539353264	0.136191708120254	0.999999999999961	0	0.138227614250573	0.0292324391842229	0.237926282331476	1.12293898341046	1.72126447831309	0.742633751356266	0.2	Triticum aestivum	0.43	4.12455717721913	2	0.0263937323264894	5797	90.6897147424242	335.70966579
Triticum_aestivum_GutierrezGonzalez2019	3A	TRUE	160.1293343	160.289945467803	160.289945467803	750788901	1995	12.4586791590752	2.65720497112144e-06	0.0803055839017051	13.4502941	376071.615346038	0.213495358354803	0.999999999984916	0	0.21244655596744	0.035022632284897	0.320555403676157	1.31969295842368	1.50887550149453	0.702552142096806	0.2	Triticum aestivum	0.43	4.97954910105656	2	0.0390103001043585	5235	200.968746227273	322.83922743
Triticum_aestivum_GutierrezGonzalez2019	4A	TRUE	130.893395	131.037630146006	131.037630146006	743820643	1816	13.873885691482	2.4414487781297e-06	0.0721175730027548	17.50746454	408396.94214876	0.176168316084238	0.99999999999911	0	0.181295652101158	0.0256708233073497	0.309050927524264	1.41038456469888	1.70467920185876	0.757715380992067	0.2	Triticum aestivum	0.37	6.87905902570233	1	0.0509510551410843	4861	296.776923217172	275.21363791
Triticum_aestivum_GutierrezGonzalez2019	6A	TRUE	107.5014572	107.629587661502	107.629587661502	617838760	1679	15.6183929383982	2.71753750120824e-06	0.0640652307508939	16.83533791	367629.770560191	0.174203359565045	0.999999999999973	0	0.174979404554863	0.0614475305794712	0.301715922705794	1.44993748783793	1.72429391603738	0.730317195457019	0.2	Triticum aestivum	0.48	4.46306210429631	2	0.0344843700006607	4127	246.511424444444	296.5626048
Triticum_aestivum_GutierrezGonzalez2019	7A	TRUE	149.5143107	149.614186659051	149.614186659051	736405917	2995	20.0315273232236	4.06705042811328e-06	0.0499379795257181	8.81266336	245868.76252505	0.203168094124713	1	0	0.205220180331972	0.0500428254645847	0.292390656654051	1.3581727043868	1.42476561603771	0.674391386333241	0.2	Triticum aestivum	0.5	2.67039057310517	3	0.0311259859900244	5552	174.803424742424	368.2029585
Triticum_aestivum_GutierrezGonzalez2019	1B	TRUE	123.5999727	123.673763728478	123.673763728478	687536156	3351	27.1116564736911	4.87392549578149e-06	0.036895514238806	13.7777481	204169.126567164	0.179879650908828	1	0	0.187036810774205	0.0728556365661915	0.270676197623395	1.3513011099114	1.44718142114902	0.665757338049502	0.2	Triticum aestivum	0.37	3.90437392155441	1	0.0171290034797996	4714	121.534168989899	254.38837772
Triticum_aestivum_GutierrezGonzalez2019	2B	TRUE	143.7906603	143.88292251386	143.882922513859	800780364	3118	21.6843012855961	3.89370186904333e-06	0.0461311069297401	22.32302968	256745.445941611	0.17967838496332	1	0	0.184628523783952	0.0959746770040889	0.248039116377287	1.19517976930885	1.3434495997354	0.607618096666101	0.2	Triticum aestivum	0.45	2.66901828968902	3	0.0169853573733296	6109	319.503276545455	360.3511638
Triticum_aestivum_GutierrezGonzalez2019	3B	TRUE	138.2746529	138.355397222861	138.355397222861	829514022	3426	24.7767752668139	4.13012909864952e-06	0.0403721614306569	6.6085166	241802.917080292	0.166790908355328	1	0	0.165946894103487	0.0548646595656225	0.253950432095451	0.986958839708046	1.53031144974056	0.679854273680348	0.2	Triticum aestivum	0.43	6.24429537672779	2	0.0232598156590358	5905	330.967715848485	356.69102946
Triticum_aestivum_GutierrezGonzalez2019	4B	TRUE	88.79474072	88.8535646621795	88.8535646621795	671695588	3020	34.0110233501676	4.49608431848148e-06	0.0294119710897648	12.49730714	221907.034779728	0.132282489641989	1	0	0.149285759441446	0.0426617839278822	0.297664215343915	1.62288144983365	1.99392237047678	0.7529109427702	0.2	Triticum aestivum	0.48	6.22441481473188	1	0.0265180578201921	3869	227.290931292929	322.41388224
Triticum_aestivum_GutierrezGonzalez2019	5B	TRUE	162.0550242	162.193888830848	162.193888830848	710784650	2335	14.4086862565783	3.28510189408283e-06	0.0694323154241645	14.3129798	301591.714224507	0.228189914949413	0.999999999999695	0	0.215987736979005	0.128180462699586	0.230979731660037	0.94330387342617	1.06941132348866	0.577532061817919	0.2	Triticum aestivum	0.33	6.68165991875896	1	0.0193704818990744	5576	168.721608838384	234.5589345
Triticum_aestivum_GutierrezGonzalez2019	6B	TRUE	109.5030857	109.600856312232	109.600856312232	719729754	2241	20.4651767178466	3.1136686895954e-06	0.0488853061160714	7.61324108	320802.623214286	0.152280568787256	1	0	0.160134852787768	0.064692831671476	0.253400276928456	1.02147788550593	1.58241802154273	0.693425089339939	0.2	Triticum aestivum	0.45	4.75103782876712	2	0.0285468731048656	4615	308.974894393939	323.8783893
Triticum_aestivum_GutierrezGonzalez2019	7B	TRUE	124.3639829	124.434126150367	124.434126150367	750564004	3547	28.5211193569774	4.72577952192869e-06	0.0350716251833051	14.53852871	211274.540327129	0.165787495119959	1	0	0.153273255360635	0.0433747766126772	0.195020502026017	0.735694185989988	1.27237137077278	0.60732706744102	0.2	Triticum aestivum	0.4	1.2007181875504	4	0.0240525966688672	4855	360.119092828283	300.2256016
Triticum_aestivum_GutierrezGonzalez2019	1D	TRUE	131.6789615	131.94524858089	131.94524858089	492170564	990	7.51828529571142	2.01149778636497e-06	0.133143540444894	14.32788295	497335.385237614	0.268088460042258	0.999999705082621	0	0.282944259112816	0.128648327475002	0.350816393969306	1.20375162268034	1.23987811263358	0.637761091063112	0.2	Triticum aestivum	0.37	2.8128493440663	2	0.0315464105894053	4484	171.513984424242	182.10310868
Triticum_aestivum_GutierrezGonzalez2019	2D	TRUE	127.7109293	127.852909210283	127.852909210283	651068902	1800	14.0943301396837	2.76468434365492e-06	0.0709899551417454	6.579160472	361700.204002223	0.196373853546892	0.999999999999427	0	0.202433250572469	0.093712112319264	0.280827930194086	1.72569374476146	1.38726187224639	0.618170442072028	0.2	Triticum aestivum	0.43	1.49609853939587	3	0.0171874626228015	5865	253.193461888889	279.95962786
Triticum_aestivum_GutierrezGonzalez2019	3D	TRUE	152.554952	152.679385076672	152.679385076672	614692179	2453	16.0794518161561	3.99061527672373e-06	0.0622165383360522	8.55011885	250557.302610114	0.248383484112415	0.999999999999989	0	0.24997421125325	0.137002857164364	0.304575052813825	1.24234291596211	1.21842589796296	0.601154892786667	0.2	Triticum aestivum	0.42	3.13161721531641	2	0.0180349133220034	5318	226.628934681818	258.17071518
Triticum_aestivum_GutierrezGonzalez2019	4D	TRUE	116.8059253	117.106584052381	117.106584052381	509798252	778	6.66062100875288	1.52609389488452e-06	0.150329376190476	21.64748215	655497.942084942	0.229711623358765	0.99999836070128	0	0.241003975990458	0.046069792908799	0.486970048820129	3.25437139312334	2.02058927376123	0.772934226119389	0.2	Triticum aestivum	0.36	7.07530340647626	1	0.0469503919020207	3579	306.393898929293	326.27088128
Triticum_aestivum_GutierrezGonzalez2019	5D	TRUE	186.1839563	186.41844490995	186.41844490995	566056931	1589	8.53456995746523	2.80713813925547e-06	0.117244304974811	15.64015741	355871.608312343	0.329328084686856	0.999999961366263	0	0.338532669309581	0.263050184789724	0.312598644506754	1.07950991392518	0.92339284460871	0.518233709409287	0.2	Triticum aestivum	0.34	1.2041585240793	3	0.0200283671858572	5563	191.544517055556	192.45935654
